"dwc.scientificName","freq"
"Heterodontus mexicanus",22
"Holtbyrnia",22
"Lampanyctus turneri",22
"Larimus pacificus",22
"Lile stolifera",22
"Lycodes diapterus",22
"Melamphaes danae",22
"Monolene asaedae",22
"Myxodagnus opercularis",22
"Neoclinus stephensae",22
"Ophiogobius histrio",22
"Opisthonema berlangai",22
"Perissias taeniopterus",22
"Remora australis",22
"Scarus ghobban",22
"Scopelogadus",22
"Semotilus atromaculatus atromaculatus",22
"Seriola rivoliana",22
"Xanthichthys mento",22
"Acanthogobius flavimanus",21
"Acanthurus triostegus",21
"Astronesthidae",21
"Bathophilus kingi",21
"Ceratoscopelus",21
"Echiodon exsilium",21
"Gasterosteus aculeatus",21
"Gobiidae",21
"Heterodontus",21
"Hypomesus pretiosus",21
"Lepomis cyanellus",21
"Lestidium",21
"Luvarus imperialis",21
"Lycodes brevipes",21
"Mugil",21
"Opostomias mitsuii",21
"Paraconger dentatus",21
"Porichthys myriaster myriaster",21
"Prognathodes falcifer",21
"Quietula guaymasiae",21
"Remora osteochir",21
"Scopelosaurus hoedti",21
"Scorpaena plumieri",21
"Sebastes crameri",21
"Spirinchus thaleichthys",21
"Symphurus prolatinaris",21
"Uropterygius",21
"Acanthurus",20
"Albula",20
"Antimora rostrata",20
"Artedius harringtoni",20
"Borostomias elucens",20
"Carcharhinus longimanus",20
"Cyclothone spp.",20
"Cynoscion reticulatus",20
"Dermatolepis dermatolepis",20
"Diapterus peruvianus",20
"Gonostoma",20
"Hemanthias peruanus",20
"Hirundichthys",20
"Hyperprosopon ellipticum",20
"Hypsoblennius",20
"Kali kerberti",20
"Katsuwonus pelamis",20
"Lepidonectes corallicola",20
"Limanda aspera",20
"Lutjanus inermis",20
"Mobula japanica",20
"Mustelus lunulatus",20
"Myxine hubbsi",20
"Pimephales notatus",20
"Rathbunella alleni",20
"Scorpaena histrio",20
"Symphurus gorgonae",20
"Symphurus williamsi",20
"Torpedo californica",20
"Umbrina dorsalis",20
"Urobatis concentricus",20
"Xenocys jessiae",20
"Acanthurus xanthopterus",19
"Achirus scutum",19
"Alopias vulpinus",19
"Araiophos eastropas",19
"Arothron meleagris",19
"Atherinops affinis guadalupae",19
"Bothrocara molle",19
"Caranx sexfasciatus",19
"Cheilopogon heterurus",19
"Cheilopogon nigricans group",19
"Coralliozetus boehlkei",19
"Cottus asper",19
"Cyclopsetta panamensis",19
"Cypselurus xenopterus",19
"Diplectrum eumelum",19
"Dorosoma petenense",19
"Enneanectes sexmaculatus",19
"Gonichthys cocco",19
"Gymnocanthus galeatus",19
"Gymnothorax",19
"Hexagrammos stelleri",19
"Hyporthodus exsul",19
"Isopisthus remifer",19
"Leptoclinus maculatus",19
"Lycodapus fierasfer",19
"Malacoctenus afuerae multipunctatus",19
"Melanonus zugmayeri",19
"Microgadus proximus",19
"Microspathodon bairdii",19
"Myripristis occidentalis",19
"Nannobrachium wisneri",19
"Neoclinus uninotatus",19
"Nettastomatidae",19
"Ogilbia nudiceps",19
"Paraclinus tanygnathus",19
"Platybelone argalus pterura",19
"Platytroctes apus",19
"Porichthys greenei",19
"Rastrelliger brachysoma",19
"Rhinobatos",19
"Scomberesox saurus scombroides",19
"Scorpaena russula",19
"Symphurus elongatus",19
"Symphurus fasciolaris",19
"Totoaba macdonaldi",19
"Artedius fenestralis",18
"Astyanax fasciatus mexicanus",18
"Atheresthes stomias",18
"Atherinella nepenthe",18
"Aulopus bajacali",18
"Aulostomus chinensis",18
"Axoclinus lucillae",18
"Borophryne apogon",18
"Brama",18
"Canthigaster rostrata",18
"Cheilopogon pinnatibarbatus",18
"Chlopsis bicollaris",18
"Clinocottus acuticeps",18
"Dasyatis dipterurus",18
"Epinephelus acanthistius",18
"Eugerres axillaris",18
"Fundulus parvipinnis parvipinnis",18
"Hexagrammos lagocephalus",18
"Howella brodiei",18
"Lampanyctus lepidolychnus",18
"Lampris guttatus",18
"Melamphaes longivelis",18
"Narcine entemedor",18
"Ophidion galeoides",18
"Protomyctophum beckeri",18
"Ronquilus jordani",18
"Scarus compressus",18
"Searsioides multispinus",18
"Sebastes aurora",18
"Sebastes spp.",18
"Seriola",18
"Stellifer illecebrosus",18
"Stellifer oscitans",18
"Stomias nebulosus",18
"Symphurus callopterus",18
"Tomicodon petersii",18
"Trichodon trichodon",18
"Uroconger varidens",18
"Acanthemblemaria exilispinus",17
"Acanthemblemaria hancocki",17
"Alectis ciliaris",17
"Anchoa naso",17
"Anisotremus taeniatus",17
"Apogon",17
"Argyropelecus lychnus lychnus",17
"Aristostomias",17
"Ascelichthys rhodorus",17
"Carcharhinus falciformis",17
"Cetostoma regani",17
"Coryphaenoides",17
"Dasycottus setiger",17
"Eptatretus sinus",17
"Gibbonsia elegans erroli",17
"Gibbonsia elegans velifera",17
"Gila orcuttii",17
"Gonostomatidae",17
"Hemanthias signifer",17
"Hemilepidotus spinosus",17
"Kuhlia mugil",17
"Labrisomus",17
"Lampichthys procerus",17
"Lepophidium stigmatistium",17
"Linophryne arborifera",17
"Linophryne indica",17
"Melamphaes polylepis",17
"Melanolagus bericoides",17
"Menticirrhus nasus",17
"Muraena clepsydra",17
"Mycteroperca olfax",17
"Myoxocephalus polyacanthocephalus",17
"Myripristis berndti",17
"Nemichthys curvirostris",17
"Oncorhynchus tschawytscha",17
"Paraclinus",17
"Paraclinus altivelis",17
"Paraclinus beebei",17
"Paralepididae",17
"Parapsettus panamensis",17
"Pomadasys macracanthus",17
"Prognichthys brevipinnis",17
"Raja inornata inornata",17
"Raja stellulata",17
"Sebastes rufus",17
"Stegastes beebei",17
"Thunnus alalunga",17
"Acanthemblemaria balanorum",16
"Agonostomus monticola",16
"Anchoa",16
"Anchoa exigua",16
"Anchoa panamensis",16
"Anchovia macrolepidota",16
"Arctozenus risso risso",16
"Benthosema fibulatum",16
"Cheilopogon pinnatibarbatus californicus",16
"Chlorophthalmus",16
"Colpichthys regis",16
"Corvula macrops",16
"Cyprinella lutrensis lutrensis",16
"Dactyloscopus fallax",16
"Daector reticulata",16
"Dasyatis brevis",16
"Decapterus macarellus",16
"Dialommus macrocephalus",16
"Diaphus fulgens (form c)",16
"Diplectrum maximum",16
"Echidna nebulosa",16
"Echiostoma barbatum",16
"Euprotomicrus bispinatus",16
"Flagellostomias boureei",16
"Gnathanodon speciosus",16
"Gobiosoma paradoxum",16
"Hemicaranx zelotes",16
"Hippoglossus stenolepis",16
"Hyporhamphus snyderi",16
"Icelinus limbaughi",16
"Laemonema verecunda",16
"Lampanyctus intricarius",16
"Melamphaes suborbitalis",16
"Menticirrhus elongatus",16
"Menticirrhus panamensis",16
"Mesobius berryi",16
"Microgobius cyclolepis",16
"Notemigonus crysoleucas",16
"Opisthonema bulleri",16
"Paraclinus walkeri",16
"Rhamphocottus richardsonii",16
"Scopelarchoides danae",16
"Sebastes ruberrimus",16
"Stegastes arcifrons",16
"Stegastes redemptus",16
"Symphurus oligomerus",16
"Syngnathus carinatus",16
"Thalassoma virens",16
"Thaleichthys pacificus",16
"Umbrina wintersteeni",16
"Acanthocybium solandri",15
"Apogon atricaudus",15
"Bodianus",15
"Bolinichthys distofax",15
"Carangoides orthogrammus",15
"Cheilopogon heterurus hubbsi",15
"Chromis alta",15
"Cookeolus japonicus",15
"Diaphus diadematus",15
"Diaphus richardsoni",15
"Ditropichthys storeri",15
"Doryrhamphus melanopleura melanopleura",15
"Enneanectes carminalis",15
"Etheostoma nigrum nigrum",15
"Etrumeus micropus",15
"Eumicrotremus orbis",15
"Fistularia",15
"Forcipiger flavissimus",15
"Gambusia affinis",15
"Gymnothorax moringa",15
"Hemilepidotus hemilepidotus",15
"Heteroconger",15
"Hexanchus griseus",15
"Holtbyrnia cyanocephala",15
"Labridae",15
"Lampanyctus australis",15
"Lepophidium pardale",15
"Leptagonus frenatus",15
"Lutjanus colorado",15
"Lythrypnus rhizophora",15
"Monognathus rosenblatti",15
"Mycteroperca pardalis",15
"Nautichthys oculofasciatus",15
"Nebris occidentalis",15
"Ogilbia ventralis",15
"Oncorhynchus kisutch",15
"Oneirodes eschrichtii",15
"Ophidion",15
"Paracaristius maderensis",15
"Paraconger rosenblatti",15
"Paralabrax",15
"Photonectes margarita",15
"Pollichthys mauli",15
"Pronotogrammus eos",15
"Scomberomorus concolor",15
"Scopelosaurus gibbsi",15
"Scorpaena fernandeziana",15
"Sebastes pinniger",15
"Sphyrna zygaena",15
"Stellifer zestocarus",15
"Symphurus melasmatotheca",15
"Tetragonurus atlanticus",15
"Uropterygius versutus",15
"Anchoa nasus",14
"Arothron hispidus",14
"Caranx lugubris",14
"Caranx vinctus",14
"Carcharodon carcharias",14
"Caristiidae",14
"Chaenophryne",14
"Chauliodus danae",14
"Chirolophis nugator",14
"Chlopsis",14
"Cymatogaster gracilis",14
"Dactyloscopus heraldi",14
"Elattarchus archidium",14
"Enophrys bison",14
"Epinephelus cifuentesi",14
"Etrumeus teres",14
"Heteroconger canabus",14
"Hygophum hygomi",14
"Icelinus burchami",14
"Ichthyococcus elongatus",14
"Idiacanthus niger",14
"Lampanyctus pusillus",14
"Lampetra ayresii",14
"Lotella fernandeziana",14
"Loweina terminata",14
"Lutjanus aratus",14
"Malacoctenus zonogaster",14
"Melamphaes eulepis",14
"Membras gilberti",14
"Microgobius brevispinis",14
"Myripristis clarionensis",14
"Ogilbia nigromarginata",14
"Oncorhynchus gorbuscha",14
"Opisthopterus dovii",14
"Opistognathus scops",14
"Paraclinus asper asper",14
"Paraletharchus pacificus",14
"Photostomias tantillux",14
"Platytroctidae",14
"Rastrelliger kanagurta",14
"Rathbunella hypoplecta",14
"Regalecus russelii",14
"Rosenblattichthys alatus",14
"Scorpaena guttata guttata",14
"Sebastes lentiginosus",14
"Sebastes proriger",14
"Sebastes zacentrus",14
"Selene brevoortii",14
"Seriola dorsalis",14
"Sphyrna lewini",14
"Tetrapturus audax",14
"Thalassenchelys coheni",14
"Tomicodon eos",14
"Anchoa spinifer",13
"Anchoa walkeri",13
"Apristurus kampae",13
"Bagre pinnimaculatus",13
"Bathylaco nigricans",13
"Bathylagus antarcticus",13
"Carcharhinus",13
"Careproctus",13
"Cathorops fuerthii",13
"Catostomus commersonii commersonii",13
"Cephalopholis cruentata",13
"Clinocottus embryum",13
"Conodon serrifer",13
"Cynoscion xanthulus",13
"Dactyloscopus byersi",13
"Diaphus effulgens",13
"Diaphus problematicus",13
"Encheliophis dubius",13
"Enophrys taurina",13
"Eptatretus fritzi",13
"Ernogrammus walkeri",13
"Evermannella",13
"Gadus macrocephalus",13
"Gambusia",13
"Gobiesox papillifer",13
"Gobiesox schultzi",13
"Gobioclinus dendriticus",13
"Gobiosoma nudum",13
"Gobulus hancocki",13
"Herpetoichthys fossatus",13
"Hygophum bruuni",13
"Hypoplectrus unicolor",13
"Hyporhamphus",13
"Kyphosus sectatrix",13
"Lamprogrammus niger",13
"Liparis pulchellus",13
"Lythrypnus gilberti",13
"Malacoctenus",13
"Melanostigma bathium",13
"Microgobius tabogensis",13
"Muraenidae",13
"Nemadactylus gayi",13
"Novaculichthys taeniourus",13
"Oligoplites refulgens",13
"Oncorhynchus nerka",13
"Ophioblennius macclurei",13
"Pliosteostoma lutipinnis",13
"Poecilia mexicana",13
"Rhacochilus",13
"Scolecenchelys chilensis",13
"Scopelosaurus smithii",13
"Serrivomer jesperseni",13
"Tomicodon",13
"Urotrygon rogersi",13
"Xiphias gladius",13
"Abudefduf concolor",12
"Acanthemblemaria hastingsi",12
"Ancylopsetta dendritica",12
"Apogon parri",12
"Arcos poecilophthalmus",12
"Astronesthes splendidus",12
"Atherinopsis californiensis eunectes",12
"Auxis thazard",12
"Awaous transandeanus",12
"Bathophilus brevis",12
"Bathyagonus infraspinatus",12
"Bolinichthys pyrsobolus",12
"Campostoma anomalum",12
"Caranx",12
"Carapus bermudensis",12
"Carcharhinus brachyurus",12
"Chaenophryne draco",12
"Chaenopsis coheni",12
"Champsocephalus gunnari",12
"Chanos chanos",12
"Coelorinchus scaphopsis",12
"Coryphaenoides leptolepis",12
"Crenichthys baileyi",12
"Cubiceps",12
"Dactyloscopus",12
"Decapterus macrosoma",12
"Diaphus diademophilus",12
"Engraulis ringens",12
"Eptatretus bischoffii",12
"Exocoetidae",12
"Gasterosteus aculeatus microcephalus",12
"Gnatholepis thompsoni",12
"Gonichthys venetus",12
"Gonostoma longipinnis",12
"Gorgasia punctata",12
"Hemicaranx leucurus",12
"Hypoplectrodes semicincta",12
"Icosteus aenigmaticus",12
"Iniistius pavo",12
"Kyphosus",12
"Larimus acclivis",12
"Lepophidium microlepis",12
"Lobianchia dofleini",12
"Luxilus chrysocephalus x cornutus",12
"Lythrypnus",12
"Malacoctenus polyporosus",12
"Maulisia argipalla",12
"Mccoskerichthys sandae",12
"Merluccius gayi",12
"Microlophichthys microlophus",12
"Micropogonias megalops",12
"Micropterus salmoides salmoides",12
"Moringuidae",12
"Muraena argus",12
"Myxine affinis",12
"Nannobrachium lineatum",12
"Nectoliparis pelagicus",12
"Notarius troschelii",12
"Notolepis annulata",12
"Odontesthes regia",12
"Orthopristis cantharinus",12
"Ostracion meleagris",12
"Paraclinus integripinnis zacae",12
"Paraconger",12
"Petrotyx hopkinsi",12
"Photoblepharon palpebratum",12
"Physiculus nematopus",12
"Pimephales promelas promelas",12
"Pleuragramma antarcticum",12
"Polylepion cruentum",12
"Pontinus sierra",12
"Pontinus vaughani",12
"Porichthys mimeticus",12
"Poroclinus rothrocki",12
"Porogadus",12
"Prionotus horrens",12
"Prionurus laticlavius",12
"Pseudoscopelus lavenbergi",12
"Pteraclis aesticola",12
"Ruvettus pretiosus",12
"Scartichthys variolatus",12
"Scorpis chilensis",12
"Sebastes exsul",12
"Serranidae",12
"Serranus huascarii",12
"Starksia cremnobates",12
"Stellifer fuerthii",12
"Sudis hyalina",12
"Symbolophorus boops",12
"Symphurus leei",12
"Thalassoma bifasciatum",12
"Umbrina galapagorum",12
"Uncisudis advena",12
"Urotrygon munda",12
"Xenichthys agassizii",12
"Xyrichtys mundiceps",12
"Zaprora silenus",12
"Ahliesaurus berryi",11
"Aldrovandia phalacra",11
"Allosmerus elongatus",11
"Amphistichus rhodoterus",11
"Anchoa argentivittata",11
"Anchoa helleri",11
"Anchoviella balboae",11
"Anisotremus scapularis",11
"Anomalops katoptron",11
"Archosargus pourtalesii",11
"Astronesthes niger",11
"Astronesthes trifibulatus",11
"Atherinopsis californiensis sonorae",11
"Centropomus nigrescens",11
"Chaenophryne longiceps",11
"Cheilopogon spilonotopterus",11
"Chiasmodon subniger",11
"Clupeidae",11
"Colpichthys hubbsi",11
"Coralliozetus springeri",11
"Diaphus fulgens (form b)",11
"Diaphus metopoclampus",11
"Diplectrum rostrum",11
"Eleginus gracilis",11
"Eustomias enbarbatus",11
"Eustomias gibbsi",11
"Girella freminvillii",11
"Gonichthys",11
"Histrio histrio",11
"Jordania zonope",11
"Labrisomus socorroensis",11
"Lampadena",11
"Lampanyctus macdonaldi",11
"Lycengraulis poeyi",11
"Malapterus reticulatus",11
"Mentodus",11
"Micropterus salmoides",11
"Moringua edwardsi",11
"Myctophum",11
"Nezumia parini",11
"Ogilbia sedorae",11
"Ophichthus frontalis",11
"Paraliparis rosaceus",11
"Pareques fuscovittatus",11
"Phosichthys argenteus",11
"Phytichthys chirus",11
"Plagiogrammus hopkinsii",11
"Prionotus birostratus",11
"Prolatilus jugularis",11
"Pseudolabrus gayi",11
"Pseudoscopelus altipinnis",11
"Psychrolutes paradoxus",11
"Remora albescens",11
"Sciades seemanni",11
"Scomber australasicus",11
"Scombrolabrax heterolepis",11
"Scopeloberyx microlepis",11
"Sebastes aleutianus",11
"Sebastes entomelas",11
"Selene orstedii",11
"Sphoeroides trichocephalus",11
"Stellifer ephelis",11
"Stomias boa boa",11
"Synchirus gilli",11
"Tetrapturus angustirostris",11
"Thyriscus anoplus",11
"Trematomus scotti",11
"Tylosurus pacificus",11
"Winteria telescopa",11
"Xeneretmus leiops",11
"Zeidae",11
"Acanthemblemaria spinosa",10
"Ahliesaurus brevis",10
"Alepocephalus",10
"Allocyttus folletti",10
"Argyropelecus gigas",10
"Avocettina cf. infans",10
"Bajacalifornia calcarata",10
"Bathophilus nigerrimus",10
"Bathylychnops exilis",10
"Brama orcini",10
"Cantherhines dumerili",10
"Cheilodactylus variegatus",10
"Cheilopogon nigricans",10
"Chiasmodon",10
"Chilomycterus reticulatus",10
"Coryphaenoides armatus variabilis",10
"Coryphopterus glaucofraenum",10
"Cynoscion othonopterus",10
"Diaphus chrysorhynchus",10
"Dorosoma cepedianum",10
"Echeneis naucrates",10
"Electrona",10
"Eleotris picta",10
"Emblemaria",10
"Epinephelus clippertonensis",10
"Erotelis armiger",10
"Eucryphycus californicus",10
"Gempylidae",10
"Gigantura chuni",10
"Gobiesox",10
"Gymnothorax dovii",10
"Heterophotus ophistoma",10
"Holacanthus tricolor",10
"Howella zina",10
"Hypsoblennius caulopus",10
"Hysterocarpus traskii",10
"Isistius brasiliensis",10
"Labroides dimidiatus",10
"Larimus argenteus",10
"Larimus effulgens",10
"Lepidocybium flavobrunneum",10
"Lepomis macrochirus macrochirus",10
"Lestidiops neles",10
"Lophotus capellei",10
"Lumpenella longirostris",10
"Lumpenus medius",10
"Lycodapus endemoscotus",10
"Morone saxatilis",10
"Neoopisthopterus tropicus",10
"Nessorhamphus danae",10
"Oncorhynchus keta",10
"Opisthonema",10
"Opisthonema oglinum",10
"Pachystomias microdon",10
"Paralichthys schmitti",10
"Peprilus ovatus",10
"Pholis schultzi",10
"Photostylus pycnopterus",10
"Platyberyx opalescens",10
"Platygillellus rubellulus",10
"Pomatomus saltatrix",10
"Pythonichthys asodes",10
"Rypticus courtenayi",10
"Sardinops sagax caerulea",10
"Scomberesox simulans",10
"Scorpaenichthys marmoratus marmoratus",10
"Sebastes capensis",10
"Sebastes ciliatus",10
"Sebastes polyspinis",10
"Sebastolobus",10
"Starksia galapagensis",10
"Starksia grammilaga",10
"Synaphobranchidae",10
"Synbranchus marmoratus",10
"Triglops pingeli",10
"Triglops scepticus",10
"Trinectes fonsecensis",10
"Uropterygius polystictus",10
"Urotrygon aspidura",10
"Acanthemblemaria atrata",9
"Acanthurus nigricans",9
"Achirus lineatus",9
"Albula pacifica",9
"Alosa sapidissima",9
"Amia calva",9
"Apogon atradorsatus",9
"Apogon maculatus",9
"Astronesthes gibbsi",9
"Aulostomus maculatus",9
"Axoclinus multicinctus",9
"Bathophilus pawneei",9
"Bathygobius lineatus",9
"Bathyraja abyssicola",9
"Benthodesmus tenuis",9
"Bollmannia marginalis",9
"Borostomias antarcticus",9
"Bothragonus swanii",9
"Caristius macropus",9
"Cathorops dasycephalus",9
"Centropomus medius",9
"Centropomus robalito",9
"Chauliodus vasnetzovi",9
"Chironemus bicornis",9
"Chlorophthalmus mento",9
"Chromis",9
"Citharichthys gordae",9
"Clinus cottoides",9
"Cottus aleuticus",9
"Crystallichthys cyclospilus",9
"Ctenogobius manglicola",9
"Cynoscion albus",9
"Cynoscion phoxocephalus",9
"Cyprinodon macularius californicus",9
"Cypselurus",9
"Dactyloscopus lacteus",9
"Dasyatis longus",9
"Diaphus kuroshio",9
"Diaphus trachops",9
"Diplectrum",9
"Dolopichthys pullatus",9
"Electrona carlsbergi",9
"Eustomias schmidti",9
"Evermannella megalops",9
"Exocoetus peruvianus",9
"Gambusia sphenops",9
"Genyatremus dovii",9
"Gigantactis vanhoeffeni",9
"Gobiesox canidens",9
"Gobiesox marmoratus",9
"Gobiomorus maculatus",9
"Gymnothorax miliaris",9
"Gymnothorax pictus",9
"Gymnothorax vicinus",9
"Halichoeres bivittatus",9
"Heteristius cinctus",9
"Holocentridae",9
"Hoplunnis sicarius",9
"Icelinus borealis",9
"Ilisha fuerthii",9
"Kaupichthys hyoproroides",9
"Kryptophanaron alfredi",9
"Lampanyctus basili",9
"Lampanyctus iselinoides",9
"Larimus",9
"Leuroglossus schmidti",9
"Lutjanus",9
"Lycodapus mandibularis",9
"Lythrurus umbratilis cyanocephalus",9
"Malacoctenus triangulatus",9
"Mallotus villosus",9
"Melanocetus polyactis",9
"Mentodus eubranchus",9
"Mentodus facilis",9
"Merluccius",9
"Micropogonias ectenes",9
"Mugil galapagensis",9
"Nansenia",9
"Neonesthes capensis",9
"Netuma platypogon",9
"Odontoscion xanthops",9
"Ophichthus remiger",9
"Ophioscion typicus",9
"Oreochromis mossambicus",9
"Orthopristis lethopristis",9
"Pallasina barbata",9
"Paralabrax loro",9
"Peprilus snyderi",9
"Photonectes parvimanus",9
"Photostomias lucingens",9
"Pleurogrammus monopterygius",9
"Pleuronichthys",9
"Priolepis hipoliti",9
"Protomyctophum chilensis",9
"Protomyctophum parallelum",9
"Pseudobalistes naufragium",9
"Pseudogramma polyacantha",9
"Pseudupeneus maculatus",9
"Rathbunella",9
"Rhincodon typus",9
"Rhinichthys osculus",9
"Saccopharynx lavenbergi",9
"Salvelinus malma",9
"Scopelogadus beanii",9
"Sebastes melanostictus",9
"Sphyraena",9
"Stathmonotus lugubris",9
"Stellifer ericymba",9
"Stomias danae",9
"Syngnathus euchrous ollotropis",9
"Thunnus orientalis",9
"Trachurus murphyi",9
"Triglops forficatus",9
"Trinectes xanthurus",9
"Acanthemblemaria aspera",8
"Acanthemblemaria rivasi",8
"Acanthurus bahianus",8
"Agonostomus",8
"Alepisaurus brevirostris",8
"Ameiurus natalis",8
"Anoplagonus inermis",8
"Ariosoma marginatum",8
"Assurger anzac",8
"Astronesthes lampara",8
"Astronesthes nigroides",8
"Astronesthes similis",8
"Atheresthes evermanni",8
"Atherinella starksi",8
"Atherinops",8
"Bairdiella",8
"Barbulifer mexicanus",8
"Bathophilus abarbatus",8
"Bathophilus indicus",8
"Bathycongrus",8
"Benthodesmus",8
"Calamopteryx jeb",8
"Callorhynchus callorynchus",8
"Carcharhinus galapagensis",8
"Carcharhinus platyrhynchus",8
"Cathorops liropus",8
"Cheilopogon atrisignis",8
"Chirodactylus variegatus",8
"Dactyloscopus fimbriatus",8
"Diaphus fulgens (form d)",8
"Diplophos greyae",8
"Eleotrica cableae",8
"Enchelycore nigricans",8
"Epibulus insidiator",8
"Eptatretus burgeri",8
"Etropus",8
"Etrumeus othonops",8
"Eucinostomus gula",8
"Eutaeniophorus festivus",8
"Evermannella balbo",8
"Fistularia petimba",8
"Gillellus ornatus",8
"Girella albostriata",8
"Gobiomorus dormitator",8
"Gymnothorax buroensis",8
"Gymnothorax porphyreus",8
"Haemulon",8
"Halichoeres garnoti",8
"Helcogramma",8
"Heterodontus quoyi",8
"Icelinus fimbriatus",8
"Isopsetta isolepis",8
"Krefftichthys anderssoni",8
"Lampanyctus simulator",8
"Lasiognathus",8
"Lepidonotothen nudifrons",8
"Luxilus chrysocephalus chrysocephalus",8
"Lycodes palearis",8
"Malacocottus zonurus",8
"Malacoctenus zacae",8
"Melanostomias valdiviae",8
"Melichthys niger",8
"Mobula thurstoni",8
"Mustelus",8
"Myripristis leiognathos",8
"Neobythites stelliferoides",8
"Notorynchus maculatum",8
"Notoscopelus",8
"Ophioscion scierus",8
"Ophioscion strabo",8
"Opisthopterus equatorialis",8
"Opistognathus fossoris",8
"Opistognathus whitehurstii",8
"Pachycara lepinium",8
"Parabathymyrus",8
"Paralepis brevirostris",8
"Paralonchurus dumerilii",8
"Paralonchurus rathbuni",8
"Parapercis dockinsi",8
"Parvilux boschmai",8
"Pempheris schomburgki",8
"Photonectes barnetti",8
"Plectrypops lima",8
"Pomacentridae",8
"Poromitra",8
"Protomyctophum bolini",8
"Protomyctophum normani",8
"Pseudanthias squamipinnis",8
"Quadratus taiwanae",8
"Quadratus yangi",8
"Rastrelliger faughni",8
"Rhinogobiops nicholsi",8
"Rimicola cabrilloi",8
"Salvelinus fontinalis",8
"Scaridae",8
"Scopelarchoides climax",8
"Scytalina cerdale",8
"Sebastes gilli",8
"Sebastes maliger",8
"Sebastes phillipsi",8
"Sebastes wilsoni",8
"Seriola peruana",8
"Stegastes dorsopunicans",8
"Stegastes partitus",8
"Stellifer wintersteenorum",8
"Suezichthys rosenblatti",8
"Syngnathus insulae",8
"Talismania aphos",8
"Thunnus obesus",8
"Tomicodon chilensis",8
"Trachinotus stilbe",8
"Trinectes fimbriatus",8
"Tylosurus fodiator",8
"Upeneus rathbuni",8
"Uraspis secunda",8
"Xenomugil thoburni",8
"Xiphophorus helleri",8
"Acanthemblemaria",7
"Acanthemblemaria maria",7
"Ameiurus nebulosus",7
"Anisarchus medius",7
"Antennarius",7
"Aphos porosus",7
"Arcos rhodospilus",7
"Arnoglossus",7
"Astronesthes richardsoni",7
"Auchenionchus microcirrhis",7
"Auxis thazard brachydorax",7
"Bathyagonus alascanus",7
"Batrachoides pacifici",7
"Bodianus eclancheri",7
"Bollmannia umbrosa",7
"Bothus mancus",7
"Carangidae",7
"Carcharhinus cerdale",7
"Catostomus commersonii",7
"Centrophryne spinulosa",7
"Centropomus unionensis",7
"Chaenophryne melanorhabdus",7
"Chaetodon capistratus",7
"Chesnonia verrucosa",7
"Chlopsis apterus",7
"Chriolepis fisheri",7
"Cichlasoma",7
"Clinocottus globiceps",7
"Coryphaenoides filifer",7
"Cryptotrema corallinum",7
"Cubiceps capensis",7
"Cyclothone kobayashii",7
"Cynoponticus coniceps",7
"Cynoscion squamipinnis",7
"Diaphus perspicillatus",7
"Dolopichthys",7
"Dormitator maculatus",7
"Dysalotus alcocki",7
"Emblemaria diphyodontis",7
"Emblemaria piratica",7
"Emblemaria walkeri",7
"Encheliophis homei",7
"Enneanectes exsul",7
"Entomacrodus nigricans",7
"Eptatretus",7
"Eucinostomus",7
"Galeocerdo cuvier",7
"Genyatremus pacifici",7
"Gigantura",7
"Gobiesox daedaleus",7
"Gobionellus microdon",7
"Gobiosoma bosci",7
"Gonichthys barnesi",7
"Gymnachirus texae",7
"Gymnura crebripunctata",7
"Gyrinomimus",7
"Haplophryne mollis",7
"Hemitripterus bolini",7
"Herichthys cyanoguttatus",7
"Heterandria bimaculatus",7
"Hirundichthys coromandelensis",7
"Howellidae",7
"Hygophum",7
"Hygophum hanseni",7
"Hypsoblennius proteus",7
"Hypsoblennius striatus",7
"Icelinus oculatus",7
"Isacia conceptionis",7
"Labrisomus jenkinsi",7
"Leiuranus semicinctus",7
"Lepomis macrochirus",7
"Lepophidium negropinna",7
"Liparis dennyi",7
"Lophodolos indicus",7
"Lutjanus apodus",7
"Lutjanus cyanopterus",7
"Lutjanus griseus",7
"Lutjanus synagris",7
"Lycodapus dermatinus",7
"Macrouridae",7
"Masturus lanceolatus",7
"Melanorhinus cyanellus",7
"Microspathodon chrysurus",7
"Microstoma",7
"Mobula munkiana",7
"Mobula tarapacana",7
"Mugil hospes",7
"Myrichthys aspetocheiros",7
"Myxine australis",7
"Nansenia crassa",7
"Negaprion brevirostris",7
"Neoconger vermiformis",7
"Notolepis coatsi",7
"Odontognathus panamensis",7
"Odontoscion eurymesops",7
"Ophichthus",7
"Ophidion metoecus",7
"Pachycara bulbiceps",7
"Paraclinus monophthalmus",7
"Paralabrax albomaculatus",7
"Paralepis elongata",7
"Paralichthys",7
"Paraliparis",7
"Paralonchurus goodei",7
"Paranthias furcifer",7
"Parexocoetus mento",7
"Photonectes albipennis",7
"Photopectoralis bindus",7
"Plesiops coeruleolineatus",7
"Pomacentrus leucorus",7
"Quadratus nelsoni",7
"Reinhardtius hippoglossoides",7
"Rimicola sila",7
"Rypticus subbifrenatus",7
"Schindleria praematura",7
"Sebastes cortezi",7
"Semicossyphus darwini",7
"Seriola colburni",7
"Seriolella violacea",7
"Sicydium cocoensis",7
"Simenchelys parasiticus",7
"Sphoeroides",7
"Spratelloides gracilis",7
"Starksia guadalupae",7
"Stathmonotus culebrai",7
