"dwc.scientificName","freq"
"Micropogonias ectenes",7
"Monacanthus tuckeri",7
"Moxostoma macrolepidotum",7
"Mylochromis melanonotus",7
"Myrophis vafer",7
"Neoceratodus forsteri",7
"Normichthys operosus",7
"Nothonotus starnesi",7
"Nothonotus vulneratus",7
"Notropis chalybaeus",7
"Notropis maculatus",7
"Noturus eleutherus",7
"Noturus flavipinnis",7
"Ocyurus chrysurus",7
"Opisthoproctus soleatus",7
"Ostracion meleagris",7
"Paralepis",7
"Paralichthys",7
"Parapercis clathrata",7
"Parexocoetus brachypterus",7
"Peprilus alepidotus",7
"Perciformes",7
"Percina crypta",7
"Percina fulvitaenia",7
"Percina squamata",7
"Percopsis omiscomaycus",7
"Photonectes margarita",7
"Placidochromis subocularis",7
"Plesiops coeruleolineatus",7
"Pogonophryne marmorata",7
"Pollachius",7
"Pomacentrus trilineatus",7
"Porichthys margaritatus",7
"Prionotus stearnsi",7
"Pristigenys alta",7
"Pristis",7
"Pseudotropheus",7
"Pylodictis olivaris",7
"Raja eglanteria",7
"Raja erinacea",7
"Remora brachyptera",7
"Rhinecanthus aculeatus",7
"Sardinops sagax",7
"Sargocentron punctatissimum",7
"Sargocentron spiniferum",7
"Scomberesox saurus",7
"Scombridae",7
"Scombrolabrax heterolepis",7
"Scorpaenidae",7
"Scorpaenodes caribbaeus",7
"Selene peruviana",7
"Seriola rivoliana",7
"Serranus tigrinus",7
"Sparisoma radians",7
"Stegastes rectifraenum",7
"Sternoptychidae",7
"Stomias",7
"Strongylura exilis",7
"Tetragonurus cuvieri",7
"Trematocranus microstoma",7
"Ulvaria subbifurcata",7
"Vinciguerria nimbaria",7
"Xenolepidichthys dalgleishi",7
"Zanclus cornutus",7
"Zoarcidae",7
"Abactochromis labrosus",6
"Abudefduf septemfasciatus",6
"Acanthurus bahianus",6
"Aldrovandia",6
"Aluterus scriptus",6
"Anguilliformes",6
"Anisotremus scapularis",6
"Apogon",6
"Apogon fraenatus",6
"Argentina silus",6
"Astronesthes martensii",6
"Atherinomorus duodecimalis",6
"Aulonocara jacobfreibergi",6
"Bagridae",6
"Barbus",6
"Bathophilus pawneei",6
"Bathygadus",6
"Bathygobius",6
"Bembrops gobioides",6
"Benthosema suborbitale",6
"Bollmannia communis",6
"Bollmannia eigenmanni",6
"Bothus leopardinus",6
"Bothus lunatus",6
"Bryx dunckeri",6
"Caelorinchus caelorhincus",6
"Campostoma pullum",6
"Canthigaster",6
"Caranx latus",6
"Centropristis",6
"Cephalopholis argus",6
"Cetostoma regani",6
"Chaetodon lunula",6
"Characiformes",6
"Chauliodus",6
"Chilotilapia rhoadesii",6
"Copadichromis chrysonotus",6
"Coregonus clupeaformis",6
"Cottus groenlandicus",6
"Ctenochaetus striatus",6
"Ctenopharynx pictus",6
"Cyema atrum",6
"Dactylagnus mundus",6
"Dimidiochromis compressiceps",6
"Diodon hystrix",6
"Diodontidae",6
"Diplophos taenia",6
"Dissostichus eleginoides",6
"Electrona risso",6
"Enneanectes pectoralis",6
"Erimyzon sucetta",6
"Esox masquinongy",6
"Etheostoma cf. pulchellum",6
"Etheostoma cinereum",6
"Etheostoma fragi",6
"Etheostoma kantuckeense",6
"Etheostoma tallapoosae",6
"Eucinostomus harengulus",6
"Fundulus rathbuni",6
"Gobiesox strumosus",6
"Gobionellus oceanicus",6
"Gramma hemichrysos",6
"Gymnothorax moringa",6
"Haemulon striatum",6
"Halichoeres poeyi",6
"Heterodontus portusjacksoni",6
"Hippocampus zosterae",6
"Histiodraco velifer",6
"Hybognathus regius",6
"Ichthyomyzon",6
